itin_id,itin_no,itin_total_price,itin_score,leg_id,leg_no,leg_hours,leg_minutes,leg_departure,leg_durationInMinutes,leg_departure_formatted,leg_arrival,leg_arrival_formatted,leg_origin,leg_destination,seg_id,seg_no,seg_origin,seg_destination,seg_durationInMinutes,leg_carriers_url,leg_carriers,leg_stopcount,seg_hours,seg_minutes,seg_departure_formatted,seg_arrival_formatted,seg_departure,seg_arrival,seg_flightNumber,seg_carrier
16216-2406202200--32672-1-12371-2406220920|12371-2408091625--32672-1-16216-2408100700,87,"$2,352",0.616855,16216-2406202200--32672-1-12371-2406220920,1,22,50,"('2024-06-20T22:00:00',)",1370,10:00 PM,2024-06-22T09:20:00,09:20 AM,SFO,HYD,10957-12371-2406220700-2406220920--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,07:00 AM,09:20 AM,"('2024-06-22T07:00:00',)","('2024-06-22T09:20:00',)",560,Air India
16216-2406202200--32672-1-12371-2406220920|12371-2408091625--32672-1-16216-2408100700,87,"$2,352",0.616855,12371-2408091625--32672-1-16216-2408100700,2,27,5,"('2024-08-09T16:25:00',)",1625,04:25 PM,2024-08-10T07:00:00,07:00 AM,HYD,SFO,12371-10957-2408091625-2408091850--32672,2,HYD,DEL,145,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,25,04:25 PM,06:50 PM,"('2024-08-09T16:25:00',)","('2024-08-09T18:50:00',)",541,Air India
16216-2406202200--32672-1-12371-2406220920|12371-2408091625--32672-1-16216-2408100700,87,"$2,352",0.616855,12371-2408091625--32672-1-16216-2408100700,2,27,5,"('2024-08-09T16:25:00',)",1625,04:25 PM,2024-08-10T07:00:00,07:00 AM,HYD,SFO,10957-16216-2408100400-2408100700--32672,3,DEL,SFO,930,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,30,04:00 AM,07:00 AM,"('2024-08-10T04:00:00',)","('2024-08-10T07:00:00',)",173,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408091140--31876-1-16216-2408092015,88,"$2,851",0.615695,16216-2406201030--32672-1-12371-2406211910,1,20,10,"('2024-06-20T10:30:00',)",1210,10:30 AM,2024-06-21T19:10:00,07:10 PM,SFO,HYD,16216-10957-2406201030-2406211445--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:30 AM,02:45 PM,"('2024-06-20T10:30:00',)","('2024-06-21T14:45:00',)",174,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408091140--31876-1-16216-2408092015,88,"$2,851",0.615695,16216-2406201030--32672-1-12371-2406211910,1,20,10,"('2024-06-20T10:30:00',)",1210,10:30 AM,2024-06-21T19:10:00,07:10 PM,SFO,HYD,10957-12371-2406211650-2406211910--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,04:50 PM,07:10 PM,"('2024-06-21T16:50:00',)","('2024-06-21T19:10:00',)",544,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408091140--31876-1-16216-2408092015,88,"$2,851",0.615695,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,12371-16292-2408091140-2408091900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,50,11:40 AM,07:00 PM,"('2024-08-09T11:40:00',)","('2024-08-09T19:00:00',)",519,Singapore Airlines
16216-2406201030--32672-1-12371-2406211910|12371-2408091140--31876-1-16216-2408092015,88,"$2,851",0.615695,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,16292-16216-2408091950-2408092015--31876,3,SIN,SFO,925,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,15,25,07:50 PM,08:15 PM,"('2024-08-09T19:50:00',)","('2024-08-09T20:15:00',)",34,Singapore Airlines
16216-2406201610--31939-1-12371-2406220200|12371-2408090820--32672-1-16216-2408091800,89,"$2,705",0.615399,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,16216-11089-2406201610-2406211740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-06-20T16:10:00',)","('2024-06-21T17:40:00',)",738,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408090820--32672-1-16216-2408091800,89,"$2,705",0.615399,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,11089-12371-2406211915-2406220200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-06-21T19:15:00',)","('2024-06-22T02:00:00',)",500,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408090820--32672-1-16216-2408091800,89,"$2,705",0.615399,12371-2408090820--32672-1-16216-2408091800,2,22,10,"('2024-08-09T08:20:00',)",1330,08:20 AM,2024-08-09T18:00:00,06:00 PM,HYD,SFO,12371-10075-2408090820-2408091000--32672,2,HYD,BOM,100,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,1,40,08:20 AM,10:00 AM,"('2024-08-09T08:20:00',)","('2024-08-09T10:00:00',)",616,Air India
16216-2406201610--31939-1-12371-2406220200|12371-2408090820--32672-1-16216-2408091800,89,"$2,705",0.615399,12371-2408090820--32672-1-16216-2408091800,2,22,10,"('2024-08-09T08:20:00',)",1330,08:20 AM,2024-08-09T18:00:00,06:00 PM,HYD,SFO,10075-16216-2408091425-2408091800--32672,3,BOM,SFO,965,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,16,5,02:25 PM,06:00 PM,"('2024-08-09T14:25:00',)","('2024-08-09T18:00:00',)",179,Air India
16216-2406201340--32090-2-12371-2406220730|12371-2408091005--32672-1-16216-2408091820,90,"$2,349",0.615278,16216-2406201340--32090-2-12371-2406220730,1,29,20,"('2024-06-20T13:40:00',)",1760,01:40 PM,2024-06-22T07:30:00,07:30 AM,SFO,HYD,16216-14385-2406201340-2406210945--32090,2,SFO,MUC,665,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,11,5,01:40 PM,09:45 AM,"('2024-06-20T13:40:00',)","('2024-06-21T09:45:00',)",7996,Lufthansa
16216-2406201340--32090-2-12371-2406220730|12371-2408091005--32672-1-16216-2408091820,90,"$2,349",0.615278,16216-2406201340--32090-2-12371-2406220730,1,29,20,"('2024-06-20T13:40:00',)",1760,01:40 PM,2024-06-22T07:30:00,07:30 AM,SFO,HYD,14385-10075-2406211130-2406212305--32090,3,MUC,BOM,485,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,8,5,11:30 AM,11:05 PM,"('2024-06-21T11:30:00',)","('2024-06-21T23:05:00',)",766,Lufthansa
16216-2406201340--32090-2-12371-2406220730|12371-2408091005--32672-1-16216-2408091820,90,"$2,349",0.615278,16216-2406201340--32090-2-12371-2406220730,1,29,20,"('2024-06-20T13:40:00',)",1760,01:40 PM,2024-06-22T07:30:00,07:30 AM,SFO,HYD,10075-12371-2406220600-2406220730--32090,4,BOM,HYD,90,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,1,30,06:00 AM,07:30 AM,"('2024-06-22T06:00:00',)","('2024-06-22T07:30:00',)",5314,Lufthansa
16216-2406201340--32090-2-12371-2406220730|12371-2408091005--32672-1-16216-2408091820,90,"$2,349",0.615278,12371-2408091005--32672-1-16216-2408091820,2,20,45,"('2024-08-09T10:05:00',)",1245,10:05 AM,2024-08-09T18:20:00,06:20 PM,HYD,SFO,12371-10957-2408091005-2408091230--32672,2,HYD,DEL,145,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,25,10:05 AM,12:30 PM,"('2024-08-09T10:05:00',)","('2024-08-09T12:30:00',)",543,Air India
16216-2406201340--32090-2-12371-2406220730|12371-2408091005--32672-1-16216-2408091820,90,"$2,349",0.615278,12371-2408091005--32672-1-16216-2408091820,2,20,45,"('2024-08-09T10:05:00',)",1245,10:05 AM,2024-08-09T18:20:00,06:20 PM,HYD,SFO,10957-16216-2408091520-2408091820--32672,3,DEL,SFO,930,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,30,03:20 PM,06:20 PM,"('2024-08-09T15:20:00',)","('2024-08-09T18:20:00',)",183,Air India
16216-2406201859--31876-2-12371-2406221050|12371-2408091140--31876-1-16216-2408092015,91,"$2,432",0.614639,16216-2406201859--31876-2-12371-2406221050,1,27,21,"('2024-06-20T18:59:00',)",1641,06:59 PM,2024-06-22T10:50:00,10:50 AM,SFO,HYD,16216-13416-2406201859-2406202028--31876,2,SFO,LAX,89,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,1,29,06:59 PM,08:28 PM,"('2024-06-20T18:59:00',)","('2024-06-20T20:28:00',)",1398,Singapore Airlines
16216-2406201859--31876-2-12371-2406221050|12371-2408091140--31876-1-16216-2408092015,91,"$2,432",0.614639,16216-2406201859--31876-2-12371-2406221050,1,27,21,"('2024-06-20T18:59:00',)",1641,06:59 PM,2024-06-22T10:50:00,10:50 AM,SFO,HYD,13416-16292-2406202340-2406220750--31876,3,LAX,SIN,1030,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,17,10,11:40 PM,07:50 AM,"('2024-06-20T23:40:00',)","('2024-06-22T07:50:00',)",37,Singapore Airlines
16216-2406201859--31876-2-12371-2406221050|12371-2408091140--31876-1-16216-2408092015,91,"$2,432",0.614639,16216-2406201859--31876-2-12371-2406221050,1,27,21,"('2024-06-20T18:59:00',)",1641,06:59 PM,2024-06-22T10:50:00,10:50 AM,SFO,HYD,16292-12371-2406220845-2406221050--31876,4,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,4,35,08:45 AM,10:50 AM,"('2024-06-22T08:45:00',)","('2024-06-22T10:50:00',)",518,Singapore Airlines
16216-2406201859--31876-2-12371-2406221050|12371-2408091140--31876-1-16216-2408092015,91,"$2,432",0.614639,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,12371-16292-2408091140-2408091900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,50,11:40 AM,07:00 PM,"('2024-08-09T11:40:00',)","('2024-08-09T19:00:00',)",519,Singapore Airlines
16216-2406201859--31876-2-12371-2406221050|12371-2408091140--31876-1-16216-2408092015,91,"$2,432",0.614639,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,16292-16216-2408091950-2408092015--31876,3,SIN,SFO,925,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,15,25,07:50 PM,08:15 PM,"('2024-08-09T19:50:00',)","('2024-08-09T20:15:00',)",34,Singapore Airlines
"16216-2406201610--31939-1-12371-2406220200|12371-2408090820--31435,-32672-1-16216-2408091800",92,"$2,725",0.610769,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,16216-11089-2406201610-2406211740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-06-20T16:10:00',)","('2024-06-21T17:40:00',)",738,Qatar Airways
"16216-2406201610--31939-1-12371-2406220200|12371-2408090820--31435,-32672-1-16216-2408091800",92,"$2,725",0.610769,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,11089-12371-2406211915-2406220200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-06-21T19:15:00',)","('2024-06-22T02:00:00',)",500,Qatar Airways
"16216-2406201610--31939-1-12371-2406220200|12371-2408090820--31435,-32672-1-16216-2408091800",92,"$2,725",0.610769,"12371-2408090820--31435,-32672-1-16216-2408091800",2,22,10,"('2024-08-09T08:20:00',)",1330,08:20 AM,2024-08-09T18:00:00,06:00 PM,HYD,SFO,12371-10075-2408090820-2408091000--31435,2,HYD,BOM,100,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,1,1,40,08:20 AM,10:00 AM,"('2024-08-09T08:20:00',)","('2024-08-09T10:00:00',)",874,Vistara
"16216-2406201610--31939-1-12371-2406220200|12371-2408090820--31435,-32672-1-16216-2408091800",92,"$2,725",0.610769,"12371-2408090820--31435,-32672-1-16216-2408091800",2,22,10,"('2024-08-09T08:20:00',)",1330,08:20 AM,2024-08-09T18:00:00,06:00 PM,HYD,SFO,10075-16216-2408091425-2408091800--32672,3,BOM,SFO,965,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,1,16,5,02:25 PM,06:00 PM,"('2024-08-09T14:25:00',)","('2024-08-09T18:00:00',)",179,Air India
"16216-2406202200--32672,-31435-1-12371-2406220925|12371-2408092025--31435,-32672-1-16216-2408100700",93,"$2,579",0.610419,"16216-2406202200--32672,-31435-1-12371-2406220925",1,22,55,"('2024-06-20T22:00:00',)",1375,10:00 PM,2024-06-22T09:25:00,09:25 AM,SFO,HYD,16216-10957-2406202200-2406220215--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:00 PM,02:15 AM,"('2024-06-20T22:00:00',)","('2024-06-22T02:15:00',)",184,Air India
"16216-2406202200--32672,-31435-1-12371-2406220925|12371-2408092025--31435,-32672-1-16216-2408100700",93,"$2,579",0.610419,"16216-2406202200--32672,-31435-1-12371-2406220925",1,22,55,"('2024-06-20T22:00:00',)",1375,10:00 PM,2024-06-22T09:25:00,09:25 AM,SFO,HYD,10957-12371-2406220705-2406220925--31435,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,07:05 AM,09:25 AM,"('2024-06-22T07:05:00',)","('2024-06-22T09:25:00',)",829,Vistara
"16216-2406202200--32672,-31435-1-12371-2406220925|12371-2408092025--31435,-32672-1-16216-2408100700",93,"$2,579",0.610419,"12371-2408092025--31435,-32672-1-16216-2408100700",2,23,5,"('2024-08-09T20:25:00',)",1385,08:25 PM,2024-08-10T07:00:00,07:00 AM,HYD,SFO,12371-10957-2408092025-2408092240--31435,2,HYD,DEL,135,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,1,2,15,08:25 PM,10:40 PM,"('2024-08-09T20:25:00',)","('2024-08-09T22:40:00',)",870,Vistara
"16216-2406202200--32672,-31435-1-12371-2406220925|12371-2408092025--31435,-32672-1-16216-2408100700",93,"$2,579",0.610419,"12371-2408092025--31435,-32672-1-16216-2408100700",2,23,5,"('2024-08-09T20:25:00',)",1385,08:25 PM,2024-08-10T07:00:00,07:00 AM,HYD,SFO,10957-16216-2408100400-2408100700--32672,3,DEL,SFO,930,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,1,15,30,04:00 AM,07:00 AM,"('2024-08-10T04:00:00',)","('2024-08-10T07:00:00',)",173,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408090415--31939-1-16216-2408091350,94,"$2,821",0.60735,16216-2406201030--32672-1-12371-2406211910,1,20,10,"('2024-06-20T10:30:00',)",1210,10:30 AM,2024-06-21T19:10:00,07:10 PM,SFO,HYD,16216-10957-2406201030-2406211445--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:30 AM,02:45 PM,"('2024-06-20T10:30:00',)","('2024-06-21T14:45:00',)",174,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408090415--31939-1-16216-2408091350,94,"$2,821",0.60735,16216-2406201030--32672-1-12371-2406211910,1,20,10,"('2024-06-20T10:30:00',)",1210,10:30 AM,2024-06-21T19:10:00,07:10 PM,SFO,HYD,10957-12371-2406211650-2406211910--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,04:50 PM,07:10 PM,"('2024-06-21T16:50:00',)","('2024-06-21T19:10:00',)",544,Air India
16216-2406201030--32672-1-12371-2406211910|12371-2408090415--31939-1-16216-2408091350,94,"$2,821",0.60735,12371-2408090415--31939-1-16216-2408091350,2,22,5,"('2024-08-09T04:15:00',)",1325,04:15 AM,2024-08-09T13:50:00,01:50 PM,HYD,SFO,12371-11089-2408090415-2408090610--31939,2,HYD,DOH,265,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,25,04:15 AM,06:10 AM,"('2024-08-09T04:15:00',)","('2024-08-09T06:10:00',)",4775,Qatar Airways
16216-2406201030--32672-1-12371-2406211910|12371-2408090415--31939-1-16216-2408091350,94,"$2,821",0.60735,12371-2408090415--31939-1-16216-2408091350,2,22,5,"('2024-08-09T04:15:00',)",1325,04:15 AM,2024-08-09T13:50:00,01:50 PM,HYD,SFO,11089-16216-2408090815-2408091350--31939,3,DOH,SFO,935,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,35,08:15 AM,01:50 PM,"('2024-08-09T08:15:00',)","('2024-08-09T13:50:00',)",737,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408092145--31939-1-16216-2408101350,95,"$2,389",0.607023,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,16216-11089-2406201610-2406211740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-06-20T16:10:00',)","('2024-06-21T17:40:00',)",738,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408092145--31939-1-16216-2408101350,95,"$2,389",0.607023,16216-2406201610--31939-1-12371-2406220200,1,21,20,"('2024-06-20T16:10:00',)",1280,04:10 PM,2024-06-22T02:00:00,02:00 AM,SFO,HYD,11089-12371-2406211915-2406220200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-06-21T19:15:00',)","('2024-06-22T02:00:00',)",500,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408092145--31939-1-16216-2408101350,95,"$2,389",0.607023,12371-2408092145--31939-1-16216-2408101350,2,28,35,"('2024-08-09T21:45:00',)",1715,09:45 PM,2024-08-10T13:50:00,01:50 PM,HYD,SFO,12371-11089-2408092145-2408092330--31939,2,HYD,DOH,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,09:45 PM,11:30 PM,"('2024-08-09T21:45:00',)","('2024-08-09T23:30:00',)",4779,Qatar Airways
16216-2406201610--31939-1-12371-2406220200|12371-2408092145--31939-1-16216-2408101350,95,"$2,389",0.607023,12371-2408092145--31939-1-16216-2408101350,2,28,35,"('2024-08-09T21:45:00',)",1715,09:45 PM,2024-08-10T13:50:00,01:50 PM,HYD,SFO,11089-16216-2408100815-2408101350--31939,3,DOH,SFO,935,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,35,08:15 AM,01:50 PM,"('2024-08-10T08:15:00',)","('2024-08-10T13:50:00',)",737,Qatar Airways
16216-2406202030--32672-1-12371-2406220730|12371-2408090435--32348-1-16216-2408091400,96,"$2,686",0.606872,16216-2406202030--32672-1-12371-2406220730,1,22,30,"('2024-06-20T20:30:00',)",1350,08:30 PM,2024-06-22T07:30:00,07:30 AM,SFO,HYD,16216-10075-2406202030-2406220140--32672,2,SFO,BOM,1000,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,16,40,08:30 PM,01:40 AM,"('2024-06-20T20:30:00',)","('2024-06-22T01:40:00',)",180,Air India
16216-2406202030--32672-1-12371-2406220730|12371-2408090435--32348-1-16216-2408091400,96,"$2,686",0.606872,16216-2406202030--32672-1-12371-2406220730,1,22,30,"('2024-06-20T20:30:00',)",1350,08:30 PM,2024-06-22T07:30:00,07:30 AM,SFO,HYD,10075-12371-2406220600-2406220730--32672,3,BOM,HYD,90,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,1,30,06:00 AM,07:30 AM,"('2024-06-22T06:00:00',)","('2024-06-22T07:30:00',)",615,Air India
16216-2406202030--32672-1-12371-2406220730|12371-2408090435--32348-1-16216-2408091400,96,"$2,686",0.606872,12371-2408090435--32348-1-16216-2408091400,2,21,55,"('2024-08-09T04:35:00',)",1315,04:35 AM,2024-08-09T14:00:00,02:00 PM,HYD,SFO,12371-11182-2408090435-2408090640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-08-09T04:35:00',)","('2024-08-09T06:40:00',)",525,Emirates
16216-2406202030--32672-1-12371-2406220730|12371-2408090435--32348-1-16216-2408091400,96,"$2,686",0.606872,12371-2408090435--32348-1-16216-2408091400,2,21,55,"('2024-08-09T04:35:00',)",1315,04:35 AM,2024-08-09T14:00:00,02:00 PM,HYD,SFO,11182-16216-2408090910-2408091400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-08-09T09:10:00',)","('2024-08-09T14:00:00',)",225,Emirates
16216-2406201355--32090-1-12371-2406220120|12371-2408090435--32348-1-16216-2408091400,97,"$2,670",0.604723,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,16216-11616-2406201355-2406210945--32090,2,SFO,FRA,650,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,10,50,01:55 PM,09:45 AM,"('2024-06-20T13:55:00',)","('2024-06-21T09:45:00',)",9403,Lufthansa
16216-2406201355--32090-1-12371-2406220120|12371-2408090435--32348-1-16216-2408091400,97,"$2,670",0.604723,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,11616-12371-2406211305-2406220120--32090,3,FRA,HYD,525,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,8,45,01:05 PM,01:20 AM,"('2024-06-21T13:05:00',)","('2024-06-22T01:20:00',)",752,Lufthansa
16216-2406201355--32090-1-12371-2406220120|12371-2408090435--32348-1-16216-2408091400,97,"$2,670",0.604723,12371-2408090435--32348-1-16216-2408091400,2,21,55,"('2024-08-09T04:35:00',)",1315,04:35 AM,2024-08-09T14:00:00,02:00 PM,HYD,SFO,12371-11182-2408090435-2408090640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-08-09T04:35:00',)","('2024-08-09T06:40:00',)",525,Emirates
16216-2406201355--32090-1-12371-2406220120|12371-2408090435--32348-1-16216-2408091400,97,"$2,670",0.604723,12371-2408090435--32348-1-16216-2408091400,2,21,55,"('2024-08-09T04:35:00',)",1315,04:35 AM,2024-08-09T14:00:00,02:00 PM,HYD,SFO,11182-16216-2408090910-2408091400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-08-09T09:10:00',)","('2024-08-09T14:00:00',)",225,Emirates
16216-2406201355--32090-1-12371-2406220120|12371-2408092150--32348-1-16216-2408101400,98,"$2,321",0.604623,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,16216-11616-2406201355-2406210945--32090,2,SFO,FRA,650,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,10,50,01:55 PM,09:45 AM,"('2024-06-20T13:55:00',)","('2024-06-21T09:45:00',)",9403,Lufthansa
16216-2406201355--32090-1-12371-2406220120|12371-2408092150--32348-1-16216-2408101400,98,"$2,321",0.604623,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,11616-12371-2406211305-2406220120--32090,3,FRA,HYD,525,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,8,45,01:05 PM,01:20 AM,"('2024-06-21T13:05:00',)","('2024-06-22T01:20:00',)",752,Lufthansa
16216-2406201355--32090-1-12371-2406220120|12371-2408092150--32348-1-16216-2408101400,98,"$2,321",0.604623,12371-2408092150--32348-1-16216-2408101400,2,28,40,"('2024-08-09T21:50:00',)",1720,09:50 PM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,12371-11182-2408092150-2408100010--32348,2,HYD,DXB,230,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,50,09:50 PM,12:10 AM,"('2024-08-09T21:50:00',)","('2024-08-10T00:10:00',)",529,Emirates
16216-2406201355--32090-1-12371-2406220120|12371-2408092150--32348-1-16216-2408101400,98,"$2,321",0.604623,12371-2408092150--32348-1-16216-2408101400,2,28,40,"('2024-08-09T21:50:00',)",1720,09:50 PM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,11182-16216-2408100910-2408101400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-08-10T09:10:00',)","('2024-08-10T14:00:00',)",225,Emirates
16216-2406201355--32090-1-12371-2406220120|12371-2408090335--31939-1-16216-2408091350,99,"$2,631",0.602488,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,16216-11616-2406201355-2406210945--32090,2,SFO,FRA,650,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,10,50,01:55 PM,09:45 AM,"('2024-06-20T13:55:00',)","('2024-06-21T09:45:00',)",9403,Lufthansa
16216-2406201355--32090-1-12371-2406220120|12371-2408090335--31939-1-16216-2408091350,99,"$2,631",0.602488,16216-2406201355--32090-1-12371-2406220120,1,22,55,"('2024-06-20T13:55:00',)",1375,01:55 PM,2024-06-22T01:20:00,01:20 AM,SFO,HYD,11616-12371-2406211305-2406220120--32090,3,FRA,HYD,525,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,1,8,45,01:05 PM,01:20 AM,"('2024-06-21T13:05:00',)","('2024-06-22T01:20:00',)",752,Lufthansa
