itin_id,itin_no,itin_total_price,itin_score,leg_id,leg_no,leg_hours,leg_minutes,leg_departure,leg_durationInMinutes,leg_departure_formatted,leg_arrival,leg_arrival_formatted,leg_origin,leg_destination,seg_id,seg_no,seg_origin,seg_destination,seg_durationInMinutes,leg_carriers_url,leg_carriers,leg_stopcount,seg_hours,seg_minutes,seg_departure_formatted,seg_arrival_formatted,seg_departure,seg_arrival,seg_flightNumber,seg_carrier
12371-2406190435--32348-1-16216-2406191400|16216-2408091830--32213-2-12371-2408111020,116,"$1,471",0.459993,16216-2408091830--32213-2-12371-2408111020,2,27,20,"('2024-08-09T18:30:00',)",1640,06:30 PM,2024-08-11T10:20:00,10:20 AM,SFO,HYD,12585-10957-2408102030-2408110500--32213,3,IST,DEL,360,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,6,0,08:30 PM,05:00 AM,"('2024-08-10T20:30:00',)","('2024-08-11T05:00:00',)",12,IndiGo
12371-2406190435--32348-1-16216-2406191400|16216-2408091830--32213-2-12371-2408111020,116,"$1,471",0.459993,16216-2408091830--32213-2-12371-2408111020,2,27,20,"('2024-08-09T18:30:00',)",1640,06:30 PM,2024-08-11T10:20:00,10:20 AM,SFO,HYD,10957-12371-2408110810-2408111020--32213,4,DEL,HYD,130,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,2,10,08:10 AM,10:20 AM,"('2024-08-11T08:10:00',)","('2024-08-11T10:20:00',)",774,IndiGo
12371-2406192040--32672-1-16216-2406200700|16216-2408091830--32213-2-12371-2408111020,117,"$1,445",0.459872,12371-2406192040--32672-1-16216-2406200700,1,22,50,"('2024-06-19T20:40:00',)",1370,08:40 PM,2024-06-20T07:00:00,07:00 AM,HYD,SFO,12371-10957-2406192040-2406192300--32672,2,HYD,DEL,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,08:40 PM,11:00 PM,"('2024-06-19T20:40:00',)","('2024-06-19T23:00:00',)",840,Air India
12371-2406192040--32672-1-16216-2406200700|16216-2408091830--32213-2-12371-2408111020,117,"$1,445",0.459872,12371-2406192040--32672-1-16216-2406200700,1,22,50,"('2024-06-19T20:40:00',)",1370,08:40 PM,2024-06-20T07:00:00,07:00 AM,HYD,SFO,10957-16216-2406200400-2406200700--32672,3,DEL,SFO,930,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,30,04:00 AM,07:00 AM,"('2024-06-20T04:00:00',)","('2024-06-20T07:00:00',)",173,Air India
12371-2406192040--32672-1-16216-2406200700|16216-2408091830--32213-2-12371-2408111020,117,"$1,445",0.459872,16216-2408091830--32213-2-12371-2408111020,2,27,20,"('2024-08-09T18:30:00',)",1640,06:30 PM,2024-08-11T10:20:00,10:20 AM,SFO,HYD,16216-12585-2408091830-2408101735--32213,2,SFO,IST,785,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,13,5,06:30 PM,05:35 PM,"('2024-08-09T18:30:00',)","('2024-08-10T17:35:00',)",4273,IndiGo
12371-2406192040--32672-1-16216-2406200700|16216-2408091830--32213-2-12371-2408111020,117,"$1,445",0.459872,16216-2408091830--32213-2-12371-2408111020,2,27,20,"('2024-08-09T18:30:00',)",1640,06:30 PM,2024-08-11T10:20:00,10:20 AM,SFO,HYD,12585-10957-2408102030-2408110500--32213,3,IST,DEL,360,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,6,0,08:30 PM,05:00 AM,"('2024-08-10T20:30:00',)","('2024-08-11T05:00:00',)",12,IndiGo
12371-2406192040--32672-1-16216-2406200700|16216-2408091830--32213-2-12371-2408111020,117,"$1,445",0.459872,16216-2408091830--32213-2-12371-2408111020,2,27,20,"('2024-08-09T18:30:00',)",1640,06:30 PM,2024-08-11T10:20:00,10:20 AM,SFO,HYD,10957-12371-2408110810-2408111020--32213,4,DEL,HYD,130,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,2,10,08:10 AM,10:20 AM,"('2024-08-11T08:10:00',)","('2024-08-11T10:20:00',)",774,IndiGo
12371-2406192150--32348-1-16216-2406201400|16216-2408092200--32672-1-12371-2408110920,118,"$1,411",0.45882,12371-2406192150--32348-1-16216-2406201400,1,28,40,"('2024-06-19T21:50:00',)",1720,09:50 PM,2024-06-20T14:00:00,02:00 PM,HYD,SFO,12371-11182-2406192150-2406200010--32348,2,HYD,DXB,230,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,50,09:50 PM,12:10 AM,"('2024-06-19T21:50:00',)","('2024-06-20T00:10:00',)",529,Emirates
12371-2406192150--32348-1-16216-2406201400|16216-2408092200--32672-1-12371-2408110920,118,"$1,411",0.45882,12371-2406192150--32348-1-16216-2406201400,1,28,40,"('2024-06-19T21:50:00',)",1720,09:50 PM,2024-06-20T14:00:00,02:00 PM,HYD,SFO,11182-16216-2406200910-2406201400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-06-20T09:10:00',)","('2024-06-20T14:00:00',)",225,Emirates
12371-2406192150--32348-1-16216-2406201400|16216-2408092200--32672-1-12371-2408110920,118,"$1,411",0.45882,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,16216-10957-2408092200-2408110215--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:00 PM,02:15 AM,"('2024-08-09T22:00:00',)","('2024-08-11T02:15:00',)",184,Air India
12371-2406192150--32348-1-16216-2406201400|16216-2408092200--32672-1-12371-2408110920,118,"$1,411",0.45882,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,10957-12371-2408110700-2408110920--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,07:00 AM,09:20 AM,"('2024-08-11T07:00:00',)","('2024-08-11T09:20:00',)",560,Air India
"12371-2406190435--32348-1-16216-2406191400|16216-2408092100--32672,-31435-1-12371-2408110810",119,"$1,630",0.458617,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,12371-11182-2406190435-2406190640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-06-19T04:35:00',)","('2024-06-19T06:40:00',)",525,Emirates
"12371-2406190435--32348-1-16216-2406191400|16216-2408092100--32672,-31435-1-12371-2408110810",119,"$1,630",0.458617,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,11182-16216-2406190910-2406191400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-06-19T09:10:00',)","('2024-06-19T14:00:00',)",225,Emirates
"12371-2406190435--32348-1-16216-2406191400|16216-2408092100--32672,-31435-1-12371-2408110810",119,"$1,630",0.458617,"16216-2408092100--32672,-31435-1-12371-2408110810",2,22,40,"('2024-08-09T21:00:00',)",1360,09:00 PM,2024-08-11T08:10:00,08:10 AM,SFO,HYD,16216-10002-2408092100-2408110320--32672,2,SFO,BLR,1070,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,17,50,09:00 PM,03:20 AM,"('2024-08-09T21:00:00',)","('2024-08-11T03:20:00',)",176,Air India
"12371-2406190435--32348-1-16216-2406191400|16216-2408092100--32672,-31435-1-12371-2408110810",119,"$1,630",0.458617,"16216-2408092100--32672,-31435-1-12371-2408110810",2,22,40,"('2024-08-09T21:00:00',)",1360,09:00 PM,2024-08-11T08:10:00,08:10 AM,SFO,HYD,10002-12371-2408110700-2408110810--31435,3,BLR,HYD,70,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,1,10,07:00 AM,08:10 AM,"('2024-08-11T07:00:00',)","('2024-08-11T08:10:00',)",897,Vistara
12371-2406192145--31939-2-16216-2406201556|16216-2408091610--31939-1-12371-2408110200,120,"$1,398",0.458223,12371-2406192145--31939-2-16216-2406201556,1,30,41,"('2024-06-19T21:45:00',)",1841,09:45 PM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,12371-11089-2406192145-2406192330--31939,2,HYD,DOH,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,2,4,15,09:45 PM,11:30 PM,"('2024-06-19T21:45:00',)","('2024-06-19T23:30:00',)",4779,Qatar Airways
12371-2406192145--31939-2-16216-2406201556|16216-2408091610--31939-1-12371-2408110200,120,"$1,398",0.458223,12371-2406192145--31939-2-16216-2406201556,1,30,41,"('2024-06-19T21:45:00',)",1841,09:45 PM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,11089-13416-2406200125-2406200725--31939,3,DOH,LAX,960,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,2,16,0,01:25 AM,07:25 AM,"('2024-06-20T01:25:00',)","('2024-06-20T07:25:00',)",741,Qatar Airways
12371-2406192145--31939-2-16216-2406201556|16216-2408091610--31939-1-12371-2408110200,120,"$1,398",0.458223,12371-2406192145--31939-2-16216-2406201556,1,30,41,"('2024-06-19T21:45:00',)",1841,09:45 PM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,13416-16216-2406201430-2406201556--31939,4,LAX,SFO,86,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,2,1,26,02:30 PM,03:56 PM,"('2024-06-20T14:30:00',)","('2024-06-20T15:56:00',)",2179,Qatar Airways
12371-2406192145--31939-2-16216-2406201556|16216-2408091610--31939-1-12371-2408110200,120,"$1,398",0.458223,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,16216-11089-2408091610-2408101740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-08-09T16:10:00',)","('2024-08-10T17:40:00',)",738,Qatar Airways
12371-2406192145--31939-2-16216-2406201556|16216-2408091610--31939-1-12371-2408110200,120,"$1,398",0.458223,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,11089-12371-2408101915-2408110200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-08-10T19:15:00',)","('2024-08-11T02:00:00',)",500,Qatar Airways
12371-2406192300--31876-2-16216-2406201347|16216-2408092205--31876-1-12371-2408111050,121,"$1,414",0.457537,12371-2406192300--31876-2-16216-2406201347,1,27,17,"('2024-06-19T23:00:00',)",1637,11:00 PM,2024-06-20T13:47:00,01:47 PM,HYD,SFO,12371-16292-2406192300-2406200610--31876,2,HYD,SIN,280,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,4,40,11:00 PM,06:10 AM,"('2024-06-19T23:00:00',)","('2024-06-20T06:10:00',)",523,Singapore Airlines
12371-2406192300--31876-2-16216-2406201347|16216-2408092205--31876-1-12371-2408111050,121,"$1,414",0.457537,12371-2406192300--31876-2-16216-2406201347,1,27,17,"('2024-06-19T23:00:00',)",1637,11:00 PM,2024-06-20T13:47:00,01:47 PM,HYD,SFO,16292-16177-2406200900-2406200845--31876,3,SIN,SEA,885,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,14,45,09:00 AM,08:45 AM,"('2024-06-20T09:00:00',)","('2024-06-20T08:45:00',)",28,Singapore Airlines
12371-2406192300--31876-2-16216-2406201347|16216-2408092205--31876-1-12371-2408111050,121,"$1,414",0.457537,12371-2406192300--31876-2-16216-2406201347,1,27,17,"('2024-06-19T23:00:00',)",1637,11:00 PM,2024-06-20T13:47:00,01:47 PM,HYD,SFO,16177-16216-2406201133-2406201347--31876,4,SEA,SFO,134,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,2,14,11:33 AM,01:47 PM,"('2024-06-20T11:33:00',)","('2024-06-20T13:47:00',)",1322,Singapore Airlines
12371-2406192300--31876-2-16216-2406201347|16216-2408092205--31876-1-12371-2408111050,121,"$1,414",0.457537,16216-2408092205--31876-1-12371-2408111050,2,24,15,"('2024-08-09T22:05:00',)",1455,10:05 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16216-16292-2408092205-2408110545--31876,2,SFO,SIN,1000,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,16,40,10:05 PM,05:45 AM,"('2024-08-09T22:05:00',)","('2024-08-11T05:45:00',)",33,Singapore Airlines
12371-2406192300--31876-2-16216-2406201347|16216-2408092205--31876-1-12371-2408111050,121,"$1,414",0.457537,16216-2408092205--31876-1-12371-2408111050,2,24,15,"('2024-08-09T22:05:00',)",1455,10:05 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16292-12371-2408110845-2408111050--31876,3,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,35,08:45 AM,10:50 AM,"('2024-08-11T08:45:00',)","('2024-08-11T10:50:00',)",518,Singapore Airlines
"12371-2406190415--31939-1-16216-2406191350|16216-2408092100--32672,-31435-1-12371-2408110810",122,"$1,628",0.457428,12371-2406190415--31939-1-16216-2406191350,1,22,5,"('2024-06-19T04:15:00',)",1325,04:15 AM,2024-06-19T13:50:00,01:50 PM,HYD,SFO,12371-11089-2406190415-2406190610--31939,2,HYD,DOH,265,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,25,04:15 AM,06:10 AM,"('2024-06-19T04:15:00',)","('2024-06-19T06:10:00',)",4775,Qatar Airways
"12371-2406190415--31939-1-16216-2406191350|16216-2408092100--32672,-31435-1-12371-2408110810",122,"$1,628",0.457428,12371-2406190415--31939-1-16216-2406191350,1,22,5,"('2024-06-19T04:15:00',)",1325,04:15 AM,2024-06-19T13:50:00,01:50 PM,HYD,SFO,11089-16216-2406190815-2406191350--31939,3,DOH,SFO,935,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,35,08:15 AM,01:50 PM,"('2024-06-19T08:15:00',)","('2024-06-19T13:50:00',)",737,Qatar Airways
"12371-2406190415--31939-1-16216-2406191350|16216-2408092100--32672,-31435-1-12371-2408110810",122,"$1,628",0.457428,"16216-2408092100--32672,-31435-1-12371-2408110810",2,22,40,"('2024-08-09T21:00:00',)",1360,09:00 PM,2024-08-11T08:10:00,08:10 AM,SFO,HYD,16216-10002-2408092100-2408110320--32672,2,SFO,BLR,1070,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,17,50,09:00 PM,03:20 AM,"('2024-08-09T21:00:00',)","('2024-08-11T03:20:00',)",176,Air India
"12371-2406190415--31939-1-16216-2406191350|16216-2408092100--32672,-31435-1-12371-2408110810",122,"$1,628",0.457428,"16216-2408092100--32672,-31435-1-12371-2408110810",2,22,40,"('2024-08-09T21:00:00',)",1360,09:00 PM,2024-08-11T08:10:00,08:10 AM,SFO,HYD,10002-12371-2408110700-2408110810--31435,3,BLR,HYD,70,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,1,10,07:00 AM,08:10 AM,"('2024-08-11T07:00:00',)","('2024-08-11T08:10:00',)",897,Vistara
12371-2406192145--31939-1-16216-2406201350|16216-2408092200--32672-1-12371-2408110920,123,"$1,425",0.455098,12371-2406192145--31939-1-16216-2406201350,1,28,35,"('2024-06-19T21:45:00',)",1715,09:45 PM,2024-06-20T13:50:00,01:50 PM,HYD,SFO,12371-11089-2406192145-2406192330--31939,2,HYD,DOH,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,09:45 PM,11:30 PM,"('2024-06-19T21:45:00',)","('2024-06-19T23:30:00',)",4779,Qatar Airways
12371-2406192145--31939-1-16216-2406201350|16216-2408092200--32672-1-12371-2408110920,123,"$1,425",0.455098,12371-2406192145--31939-1-16216-2406201350,1,28,35,"('2024-06-19T21:45:00',)",1715,09:45 PM,2024-06-20T13:50:00,01:50 PM,HYD,SFO,11089-16216-2406200815-2406201350--31939,3,DOH,SFO,935,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,35,08:15 AM,01:50 PM,"('2024-06-20T08:15:00',)","('2024-06-20T13:50:00',)",737,Qatar Airways
12371-2406192145--31939-1-16216-2406201350|16216-2408092200--32672-1-12371-2408110920,123,"$1,425",0.455098,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,16216-10957-2408092200-2408110215--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:00 PM,02:15 AM,"('2024-08-09T22:00:00',)","('2024-08-11T02:15:00',)",184,Air India
12371-2406192145--31939-1-16216-2406201350|16216-2408092200--32672-1-12371-2408110920,123,"$1,425",0.455098,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,10957-12371-2408110700-2408110920--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,07:00 AM,09:20 AM,"('2024-08-11T07:00:00',)","('2024-08-11T09:20:00',)",560,Air India
12371-2406190435--32348-1-16216-2406191400|16216-2408091610--31939-1-12371-2408110200,124,"$1,697",0.454235,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,12371-11182-2406190435-2406190640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-06-19T04:35:00',)","('2024-06-19T06:40:00',)",525,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091610--31939-1-12371-2408110200,124,"$1,697",0.454235,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,11182-16216-2406190910-2406191400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-06-19T09:10:00',)","('2024-06-19T14:00:00',)",225,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091610--31939-1-12371-2408110200,124,"$1,697",0.454235,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,16216-11089-2408091610-2408101740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-08-09T16:10:00',)","('2024-08-10T17:40:00',)",738,Qatar Airways
12371-2406190435--32348-1-16216-2406191400|16216-2408091610--31939-1-12371-2408110200,124,"$1,697",0.454235,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,11089-12371-2408101915-2408110200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-08-10T19:15:00',)","('2024-08-11T02:00:00',)",500,Qatar Airways
12371-2406192245--32213-2-16216-2406201635|16216-2408092200--32672-1-12371-2408110920,125,"$1,384",0.452918,12371-2406192245--32213-2-16216-2406201635,1,30,20,"('2024-06-19T22:45:00',)",1820,10:45 PM,2024-06-20T16:35:00,04:35 PM,HYD,SFO,12371-10957-2406192245-2406200100--32213,2,HYD,DEL,135,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,2,15,10:45 PM,01:00 AM,"('2024-06-19T22:45:00',)","('2024-06-20T01:00:00',)",6146,IndiGo
12371-2406192245--32213-2-16216-2406201635|16216-2408092200--32672-1-12371-2408110920,125,"$1,384",0.452918,12371-2406192245--32213-2-16216-2406201635,1,30,20,"('2024-06-19T22:45:00',)",1820,10:45 PM,2024-06-20T16:35:00,04:35 PM,HYD,SFO,10957-12585-2406200655-2406201115--32213,3,DEL,IST,410,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,6,50,06:55 AM,11:15 AM,"('2024-06-20T06:55:00',)","('2024-06-20T11:15:00',)",11,IndiGo
12371-2406192245--32213-2-16216-2406201635|16216-2408092200--32672-1-12371-2408110920,125,"$1,384",0.452918,12371-2406192245--32213-2-16216-2406201635,1,30,20,"('2024-06-19T22:45:00',)",1820,10:45 PM,2024-06-20T16:35:00,04:35 PM,HYD,SFO,12585-16216-2406201315-2406201635--32213,4,IST,SFO,800,https://logos.skyscnr.com/images/airlines/favicon/49.png,IndiGo,2,13,20,01:15 PM,04:35 PM,"('2024-06-20T13:15:00',)","('2024-06-20T16:35:00',)",4271,IndiGo
12371-2406192245--32213-2-16216-2406201635|16216-2408092200--32672-1-12371-2408110920,125,"$1,384",0.452918,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,16216-10957-2408092200-2408110215--32672,2,SFO,DEL,945,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,45,10:00 PM,02:15 AM,"('2024-08-09T22:00:00',)","('2024-08-11T02:15:00',)",184,Air India
12371-2406192245--32213-2-16216-2406201635|16216-2408092200--32672-1-12371-2408110920,125,"$1,384",0.452918,16216-2408092200--32672-1-12371-2408110920,2,22,50,"('2024-08-09T22:00:00',)",1370,10:00 PM,2024-08-11T09:20:00,09:20 AM,SFO,HYD,10957-12371-2408110700-2408110920--32672,3,DEL,HYD,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,07:00 AM,09:20 AM,"('2024-08-11T07:00:00',)","('2024-08-11T09:20:00',)",560,Air India
12371-2406190435--32348-1-16216-2406191400|16216-2408092205--31876-1-12371-2408111050,126,"$1,596",0.452324,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,12371-11182-2406190435-2406190640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-06-19T04:35:00',)","('2024-06-19T06:40:00',)",525,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408092205--31876-1-12371-2408111050,126,"$1,596",0.452324,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,11182-16216-2406190910-2406191400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-06-19T09:10:00',)","('2024-06-19T14:00:00',)",225,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408092205--31876-1-12371-2408111050,126,"$1,596",0.452324,16216-2408092205--31876-1-12371-2408111050,2,24,15,"('2024-08-09T22:05:00',)",1455,10:05 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16216-16292-2408092205-2408110545--31876,2,SFO,SIN,1000,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,16,40,10:05 PM,05:45 AM,"('2024-08-09T22:05:00',)","('2024-08-11T05:45:00',)",33,Singapore Airlines
12371-2406190435--32348-1-16216-2406191400|16216-2408092205--31876-1-12371-2408111050,126,"$1,596",0.452324,16216-2408092205--31876-1-12371-2408111050,2,24,15,"('2024-08-09T22:05:00',)",1455,10:05 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16292-12371-2408110845-2408111050--31876,3,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,35,08:45 AM,10:50 AM,"('2024-08-11T08:45:00',)","('2024-08-11T10:50:00',)",518,Singapore Airlines
12371-2406192040--32672-1-16216-2406200700|16216-2408091610--31939-1-12371-2408110200,127,"$1,674",0.451002,12371-2406192040--32672-1-16216-2406200700,1,22,50,"('2024-06-19T20:40:00',)",1370,08:40 PM,2024-06-20T07:00:00,07:00 AM,HYD,SFO,12371-10957-2406192040-2406192300--32672,2,HYD,DEL,140,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,2,20,08:40 PM,11:00 PM,"('2024-06-19T20:40:00',)","('2024-06-19T23:00:00',)",840,Air India
12371-2406192040--32672-1-16216-2406200700|16216-2408091610--31939-1-12371-2408110200,127,"$1,674",0.451002,12371-2406192040--32672-1-16216-2406200700,1,22,50,"('2024-06-19T20:40:00',)",1370,08:40 PM,2024-06-20T07:00:00,07:00 AM,HYD,SFO,10957-16216-2406200400-2406200700--32672,3,DEL,SFO,930,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,1,15,30,04:00 AM,07:00 AM,"('2024-06-20T04:00:00',)","('2024-06-20T07:00:00',)",173,Air India
12371-2406192040--32672-1-16216-2406200700|16216-2408091610--31939-1-12371-2408110200,127,"$1,674",0.451002,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,16216-11089-2408091610-2408101740--31939,2,SFO,DOH,930,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,15,30,04:10 PM,05:40 PM,"('2024-08-09T16:10:00',)","('2024-08-10T17:40:00',)",738,Qatar Airways
12371-2406192040--32672-1-16216-2406200700|16216-2408091610--31939-1-12371-2408110200,127,"$1,674",0.451002,16216-2408091610--31939-1-12371-2408110200,2,21,20,"('2024-08-09T16:10:00',)",1280,04:10 PM,2024-08-11T02:00:00,02:00 AM,SFO,HYD,11089-12371-2408101915-2408110200--31939,3,DOH,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/QR.png,Qatar Airways,1,4,15,07:15 PM,02:00 AM,"('2024-08-10T19:15:00',)","('2024-08-11T02:00:00',)",500,Qatar Airways
"12371-2406190850--31435,-32672-1-16216-2406191730|16216-2408091610--31939-1-12371-2408110200",128,"$1,739",0.45098,"12371-2406190850--31435,-32672-1-16216-2406191730",1,21,10,"('2024-06-19T08:50:00',)",1270,08:50 AM,2024-06-19T17:30:00,05:30 PM,HYD,SFO,12371-10002-2406190850-2406190955--31435,2,HYD,BLR,65,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,1,1,5,08:50 AM,09:55 AM,"('2024-06-19T08:50:00',)","('2024-06-19T09:55:00',)",898,Vistara
